chrom	start	end	any_strs
1	2345671	2639575	True
1	8250842	9020448	True
1	9201886	9487341	True
1	9566975	9860989	True
1	11791233	12388919	True
1	21003420	21649297	True
1	23488344	24331053	True
1	25091031	25388997	True
1	26344372	26773551	True
1	27104369	27417462	True
1	27875422	29076798	True
1	33637240	33966859	True
1	42148653	42688537	True
1	46525118	46798220	True
1	65049573	65699935	True
1	79233827	79592975	True
1	87576975	87886635	True
1	91772929	92209714	True
1	92864743	93115386	True
1	93413949	94050862	True
1	101087872	101807573	True
1	106389392	106639392	False
1	111190241	111569378	True
1	117286383	117536383	True
1	120519173	120784447	False
1	150061091	151322952	True
1	160368179	160710002	True
1	160992902	161313893	True
1	167053149	167561320	True
1	169537742	169790632	True
1	172605160	173381343	True
1	180927695	181177695	True
1	198416652	199247316	True
1	206526107	206782802	True
1	206842644	207096740	True
1	220899303	221306281	True
1	226778535	227055413	True
1	229440204	229843258	True
2	8299053	8613143	True
2	8628371	8889002	True
2	12788016	13090748	True
2	27908538	28158538	True
2	28553806	28894435	True
2	37340137	37695813	True
2	43326957	43589818	True
2	61216184	61984248	True
2	65450553	65804220	True
2	71151214	71804774	True
2	71910671	72160671	True
2	74127382	74444037	True
2	85596246	85938704	True
2	89872657	90133243	False
2	91749030	92010080	False
2	95403035	98001494	True
2	98146575	98842094	True
2	101930277	103598526	True
2	111588221	112546566	True
2	136664259	137096261	True
2	145233595	145693183	True
2	148344982	149081584	True
2	158370349	158645905	True
2	160552559	161350246	True
2	162833353	163451297	True
2	169564347	169814347	True
2	173211624	173499179	True
2	181254833	181580003	True
2	181722405	181990278	True
2	182183352	182459753	True
2	196714480	197158384	True
2	198056172	198310513	True
2	204009002	204266695	True
2	204445139	204761983	True
2	211415507	211902653	True
2	213485499	214644300	True
2	223250803	223500803	False
2	230958171	231312167	True
2	233859303	234245525	True
2	241875648	243057774	True
3	3017735	3345634	True
3	10102980	10380873	True
3	11901479	12614012	True
3	16623047	17276126	True
3	25203838	25473620	True
3	27632018	27956978	True
3	32910950	33284266	True
3	42417761	43223795	True
3	45553929	46591548	True
3	48106919	53228262	True
3	71984832	72234832	True
3	98311880	98602091	True
3	100803788	101677553	True
3	111677516	112880266	True
3	121850324	122139682	True
3	127575309	129570083	True
3	148463192	148735340	True
3	150815090	151068539	True
3	159370779	159790050	True
3	169344201	169708244	True
3	183548780	183883960	True
3	186504144	186760055	True
3	188216266	188624351	True
3	194253188	194531505	True
3	196202220	196676606	True
4	2501569	2885030	True
4	38366096	39205129	True
4	55360188	55681222	True
4	57599652	57966213	True
4	83346084	83758059	True
4	99948261	100261372	True
4	103324131	103574131	True
4	103601286	103992306	False
4	122861417	123897018	True
4	153109366	153645863	True
5	1161516	1481684	True
5	10495642	10771205	True
5	14447453	14826003	True
5	35587580	36305011	True
5	76423474	76679935	True
5	98014720	98509541	True
5	109486717	110898696	True
5	127224745	127658085	True
5	128939393	132663541	True
5	133293739	133935194	True
5	135097840	135447720	True
5	141269637	141875152	True
5	142277117	142737488	True
5	148048133	148352855	True
5	150313477	150604692	True
5	156507122	156798225	True
5	159743958	160047947	True
5	169565854	169821756	False
5	173144924	173459219	True
5	176411549	176962504	True
6	52050	831567	True
6	33383446	34282149	True
6	34359300	36156601	True
6	42007117	42411888	True
6	45485018	45821788	True
