chrom	start	fraction_concordant_seq	fraction_concordant_len	fraction_concordant_len_sum	balanced_accuracy	len_sum_frequencies	len_sum_accuracies	mean_absolute_difference	r	dosage_r	numcalls	n_missing_only_vcf1	n_missing_only_vcf2	n_missing_both
1	3086622	0.9407032463482103	0.9407032463482103	0.9407032463482103	0.7782801884440415	{40.0: 0.5324414715719064, 41.0: 0.28127090301003344, 42.0: 0.04046822742474916, 43.0: 0.0006688963210702341, 44.0: 0.11237458193979934, 45.0: 0.0274247491638796, 48.0: 0.005351170568561873}	{40.0: 0.9523894343543892, 41.0: 0.9764284186074056, 42.0: 0.9879371706119254, 43.0: 0.0, 44.0: 0.823455083937872, 45.0: 0.7845011920463748, 48.0: 0.9232500195503235}	0.1826571224762676	0.8543047947122774	0.909271845625638	2990	0	0	0
1	11868271	0.4526718714225506	0.4551569449907155	0.47335809324618633	0.33810319936997	{80.0: 0.0003588087549336204, 82.0: 0.00897021887334051, 84.0: 0.0014352350197344816, 86.0: 0.003588087549336204, 88.0: 0.007893792608539648, 90.0: 0.021887334050950842, 92.0: 0.010764262648008612, 94.0: 0.07714388231072838, 96.0: 0.03659849300322928, 98.0: 0.03229278794402583, 100.0: 0.05705059203444564, 102.0: 0.09006099748833872, 104.0: 0.05597416576964478, 106.0: 0.14280588446358092, 108.0: 0.09006099748833872, 110.0: 0.06960889845712236, 112.0: 0.12199497667743094, 114.0: 0.052027269465374955, 116.0: 0.041621815572299964, 118.0: 0.039468963042698244, 120.0: 0.02045209903121636, 122.0: 0.00897021887334051, 124.0: 0.0046645138141370645, 126.0: 0.0028704700394689632, 128.0: 0.0007176175098672408, 130.0: 0.0003588087549336204, 132.0: 0.0003588087549336204}	{80.0: 0.0, 82.0: 0.8469439947605133, 84.0: 0.33559999964199955, 86.0: 0.19505999516695738, 88.0: 0.2741863619197499, 90.0: 0.6943098316732489, 92.0: 0.37030000289281206, 94.0: 0.6845441382222668, 96.0: 0.31361175938418095, 98.0: 0.26380445096227856, 100.0: 0.456906296172232, 102.0: 0.5698091765323958, 104.0: 0.30378782159338397, 106.0: 0.6052846486525769, 108.0: 0.3839490056486403, 110.0: 0.35823403053062475, 112.0: 0.6285102851827533, 114.0: 0.2935317357359775, 116.0: 0.3572732645371961, 118.0: 0.3833190840944139, 120.0: 0.18569298383826802, 122.0: 0.37404001235961915, 124.0: 0.14939999967240372, 126.0: 0.10068750381469727, 128.0: 0.0, 130.0: 0.0, 132.0: 0.0}	2.050904519734543	0.9066603353814869	0.9212741703789115	2787	203	0	0
1	21822677	0.3780502588869172	0.38024484984252926	0.3917899028924251	0.2882212933466994	{82.0: 0.04416295789113318, 84.0: 0.00034234851078397807, 86.0: 0.028072577884286205, 88.0: 0.01643272851763095, 90.0: 0.016775077028414926, 92.0: 0.026018486819582336, 94.0: 0.024306744265662445, 96.0: 0.09380349195481, 98.0: 0.0578568983224923, 100.0: 0.06470386853817185, 102.0: 0.05751454981170832, 104.0: 0.05991098938719617, 106.0: 0.04108182129407737, 108.0: 0.04587470044505306, 110.0: 0.07018144471071551, 112.0: 0.06607326258130777, 114.0: 0.06470386853817185, 116.0: 0.058541595344060254, 118.0: 0.046217048955837045, 120.0: 0.03183841150290996, 122.0: 0.01643272851763095, 124.0: 0.019171516603902775, 126.0: 0.012324546388223211, 128.0: 0.013009243409791168, 130.0: 0.00718931872646354, 132.0: 0.0061622731941116055, 134.0: 0.003765833618623759, 136.0: 0.0030811365970558027, 138.0: 0.002396439575487847, 142.0: 0.0010270455323519343, 146.0: 0.0010270455323519343}	{82.0: 0.6452837046524581, 84.0: 0.0, 86.0: 0.7979292354192272, 88.0: 0.6227020975590373, 90.0: 0.7937938820164442, 92.0: 0.6920894605205639, 94.0: 0.46486198713898025, 96.0: 0.6613332157781225, 98.0: 0.32873314610798154, 100.0: 0.46910318404820467, 102.0: 0.27564939691209084, 104.0: 0.41935543335175934, 106.0: 0.3904366733625769, 108.0: 0.40061717735915775, 110.0: 0.47352098417809096, 112.0: 0.24877772436182735, 114.0: 0.23745609089121145, 116.0: 0.1404906446059719, 118.0: 0.36614890017167284, 120.0: 0.2111505377031262, 122.0: 0.12322916852629834, 124.0: 0.028489285813910616, 126.0: 0.12646944138375854, 128.0: 0.013081578905449101, 130.0: 0.004157142979758126, 132.0: 0.0, 134.0: 0.0, 136.0: 0.0, 138.0: 0.0, 142.0: 0.0, 146.0: 0.0}	4.4182106870344375	0.778920323375179	0.8296182738327597	2921	69	0	0
1	21826946	0.8855308351727742	0.8855308351727742	0.8855779434423106	0.38720932314607115	{27.0: 0.0006724949562878278, 28.0: 0.6536650975117687, 29.0: 0.28379287155346333, 30.0: 0.05615332885003362, 31.0: 0.005379959650302623, 32.0: 0.0003362474781439139}	{27.0: 0.0, 28.0: 0.9585117920926568, 29.0: 0.8202136071372372, 30.0: 0.45953054271058413, 31.0: 0.08499999693594873, 32.0: 0.0}	0.1202242094387567	0.821799232518044	0.8561033066145242	2974	16	0	0
1	21935885	0.8722640281579662	0.8722640281579662	0.8723142966064554	0.523527399644043	{25.0: 0.0010067114093959733, 26.0: 0.23523489932885905, 27.0: 0.49161073825503354, 28.0: 0.27046979865771814, 29.0: 0.0016778523489932886}	{25.0: 0.0, 26.0: 0.8190985882333274, 27.0: 0.8735759852282423, 28.0: 0.924962424758646, 29.0: 0.0}	0.1324433552703938	0.8631063377525539	0.8986079781313927	2980	10	0	0
1	22015711	0.9049606527869754	0.9049606527869754	0.9049606527869754	0.6364353351390022	{21.0: 0.002448408534452606, 22.0: 0.6890521161245191, 23.0: 0.2840153899965023, 24.0: 0.02448408534452606}	{21.0: 0.0, 22.0: 0.9385253312198567, 23.0: 0.8435074042510516, 24.0: 0.7637086050851004}	0.09762574299004438	0.8158399609563715	0.8791625978555195	2859	131	0	0
1	23747997	0.9712857293277299	0.9712857293277299	0.9712857293277299	0.5830430636675065	{21.0: 0.0010050251256281408, 22.0: 0.19463986599664992, 23.0: 0.46968174204355106, 24.0: 0.3343383584589615, 25.0: 0.00033500837520938025}	{21.0: 0.0, 22.0: 0.970794730260327, 23.0: 0.9770406377468571, 24.0: 0.9673799503303482, 25.0: 0.0}	0.029198994441445403	0.970557806952238	0.9773765986958994	2985	5	0	0
1	23817932	0.8322641386325941	0.832275742993836	0.8353392165331743	0.5812637485636182	{27.0: 0.0003894080996884735, 28.0: 0.03777258566978193, 29.0: 0.19937694704049844, 30.0: 0.3909657320872274, 31.0: 0.30062305295950154, 32.0: 0.07009345794392523, 33.0: 0.000778816199376947}	{27.0: 0.0, 28.0: 0.7347216965683459, 29.0: 0.8376724544214085, 30.0: 0.8478771341573614, 31.0: 0.843962695620934, 32.0: 0.789762259257744, 33.0: 0.01484999991953373}	0.19358729482496534	0.8646426883861603	0.9222365478764035	2568	422	0	0
1	23818460	0.7691880181348436	0.7739230025454005	0.7762197465731141	0.47799303786068414	{54.0: 0.0027710426047800486, 55.0: 0.0010391409767925182, 56.0: 0.010391409767925183, 57.0: 0.021475580187045377, 58.0: 0.005542085209560097, 59.0: 0.0020782819535850364, 60.0: 0.039140976792518184, 61.0: 0.07100796674748874, 62.0: 0.12954624177346727, 63.0: 0.3546934534118462, 64.0: 0.31139591271215794, 65.0: 0.04329754069968826, 66.0: 0.0065812261863526155, 67.0: 0.0010391409767925182}	{54.0: 0.14133749902248383, 55.0: 0.17160000403722125, 56.0: 0.23336999665577116, 57.0: 0.25858226086523745, 58.0: 0.5097062457352877, 59.0: 0.6650000015894572, 60.0: 0.7937238630467812, 61.0: 0.7564985642891106, 62.0: 0.8587264647921498, 63.0: 0.8261633668499826, 64.0: 0.7914724370425316, 65.0: 0.6380376146435738, 66.0: 0.0476842114799901, 67.0: 0.0}	0.4859467543168748	0.6245692247134654	0.709374281593517	2887	103	0	0
1	26844613	0.8841495216976855	0.8841495216976855	0.8857713444449915	0.44679101674325994	{35.0: 0.0005063291139240507, 42.0: 0.0005063291139240507, 43.0: 0.0005063291139240507, 44.0: 0.0005063291139240507, 46.0: 0.007088607594936709, 47.0: 0.05772151898734177, 48.0: 0.21417721518987343, 49.0: 0.43443037974683546, 50.0: 0.27544303797468356, 51.0: 0.008607594936708861, 52.0: 0.0005063291139240507}	{35.0: 0.0, 42.0: 0.0, 43.0: 0.0, 44.0: 0.0, 46.0: 0.890728541782924, 47.0: 0.8733702244465811, 48.0: 0.869915805528068, 49.0: 0.9151794031470806, 50.0: 0.8746719072548919, 51.0: 0.4908353020163143, 52.0: 0.0}	0.13679216765778454	0.8471959021088702	0.8631814364318396	1975	1015	0	0
